dp_id,port_no,rx_bytes,rx_pkts,tx_bytes,tx_pkts,duration
2,2,2145330438,1420124,2816642404,1864272,23923
2,3,2935104416,1942866,3209156156,2124064,23923
3,1,3219073930,2129949,322468,1333,23923
3,2,791506326,524751,4284349578,2834971,23923
3,3,3209161018,2124110,2935099554,1942820,23923
3,1,3220422634,2130841,322468,1333,23933
3,2,792855030,525643,4284349578,2834971,23933
3,3,3209161018,2124110,2937796962,1944604,23933
1,1,3209156156,2124064,2937801824,1944650,23933
1,2,2937796962,1944604,3209161018,2124110,23933
2,1,3066783442,2029535,2121492406,1404531,23933
2,2,2145330480,1420125,2819297518,1866029,23933
2,3,2937801824,1944650,3209156156,2124064,23933
1,1,3209156198,2124065,2940497762,1946434,23943
1,2,2940492900,1946388,3209161060,2124111,23943
2,1,3068092834,2030401,2122839598,1405422,23943
2,2,2145330522,1420126,2821955656,1867788,23943
2,3,2940497762,1946434,3209156198,2124065,23943
3,1,3221769826,2131732,322468,1333,23943
3,2,794203776,526536,4284349620,2834972,23943
3,3,3209161060,2124111,2940492900,1946388,23943
1,1,3209156198,2124065,2943195170,1948218,23953
1,2,2943190308,1948172,3209161060,2124111,23953
2,1,3069402226,2031267,2124188302,1406314,23953
2,2,2145330522,1420126,2824613752,1869546,23953
2,3,2943195170,1948218,3209156198,2124065,23953
3,1,3223118530,2132624,322468,1333,23953
3,2,795552480,527428,4284349620,2834972,23953
3,3,3209161060,2124111,2943190308,1948172,23953
2,1,3070711702,2032135,2125537090,1407208,23963
2,2,2145330564,1420127,2827270378,1871304,23963
2,3,2945891108,1950002,3209156240,2124066,23963
1,1,3209156240,2124066,2945891108,1950002,23963
1,2,2945886246,1949956,3209161102,2124112,23963
3,1,3224467276,2133517,322510,1334,23963
3,2,796899672,528319,4284349620,2834972,23963
3,3,3209161102,2124112,2945886246,1949956,23963
1,1,3209156240,2124066,2948588516,1951786,23973
1,2,2948583654,1951740,3209161102,2124112,23973
2,1,3072022606,2033002,2126885794,1408100,23973
2,2,2145330564,1420127,2829929986,1873063,23973
2,3,2948588516,1951786,3209156240,2124066,23973
3,1,3225815980,2134409,322510,1334,23973
3,2,798248376,529211,4284349620,2834972,23973
3,3,3209161102,2124112,2948583654,1951740,23973
1,1,3209157794,2124068,2950271414,1952900,23983
1,2,2950266552,1952854,3209162656,2124114,23983
2,1,3073333594,2033871,2127220030,1408323,23983
2,2,2145330606,1420128,2832588124,1874822,23983
2,3,2950271414,1952900,3209157794,2124068,23983
3,1,3227161744,2135301,324106,1337,23983
3,2,799597122,530104,4285361190,2835642,23983
3,3,3209162656,2124114,2950266552,1952854,23983
1,1,3209157836,2124069,2951618648,1953792,23993
1,2,2951613786,1953746,3209162698,2124115,23993
2,1,3074644498,2034738,2127220030,1408323,23993
2,2,2145330648,1420129,2835246262,1876581,23993
2,3,2951618648,1953792,3209157836,2124069,23993
3,1,3228510448,2136193,324106,1337,23993
3,2,800944356,530996,4286709936,2836535,23993
3,3,3209162698,2124115,2951613786,1953746,23993
1,1,3209157836,2124069,2952967352,1954684,24003
1,2,2952962490,1954638,3209162698,2124115,24003
2,1,3075955402,2035605,2127220030,1408323,24003
2,2,2145330648,1420129,2837905870,1878340,24003
2,3,2952967352,1954684,3209157836,2124069,24003
3,1,3229859152,2137085,324106,1337,24003
3,2,802293060,531888,4288058640,2837427,24003
3,3,3209162698,2124115,2952962490,1954638,24003
2,1,3077264836,2036472,2127220072,1408324,24013
2,2,2145330690,1420130,2840564008,1880099,24013
2,3,2954316056,1955576,3209157836,2124069,24013
1,1,3209157836,2124069,2954316056,1955576,24013
1,2,2954311194,1955530,3209162698,2124115,24013
3,1,3231207856,2137977,324106,1337,24013
3,2,803641764,532780,4289407344,2838319,24013
3,3,3209162698,2124115,2954311194,1955530,24013
3,1,3232555090,2138869,324148,1338,24023
3,2,804990510,533673,4290754578,2839211,24023
3,3,3209162698,2124115,2955659898,1956422,24023
1,1,3209157836,2124069,2955664760,1956468,24023
1,2,2955659898,1956422,3209162698,2124115,24023
2,1,3078572716,2037337,2127220072,1408324,24023
2,2,2145330690,1420130,2843220592,1881856,24023
2,3,2955664760,1956468,3209157836,2124069,24023
1,1,3209157836,2124069,2957011952,1957359,24033
1,2,2957007090,1957313,3209162698,2124115,24033
2,1,3079880596,2038202,2127220072,1408324,24033
2,2,2145330690,1420130,2845875664,1883612,24033
2,3,2957011952,1957359,3209157836,2124069,24033
3,1,3233903794,2139761,324148,1338,24033
3,2,806337702,534564,4292103282,2840103,24033
3,3,3209162698,2124115,2957007090,1957313,24033
1,1,3209157878,2124070,2958360698,1958252,24043
1,2,2958355836,1958206,3209162740,2124116,24043
2,1,3081190030,2039069,2127220114,1408325,24043
2,2,2145330774,1420132,2848533844,1885372,24043
2,3,2958360698,1958252,3209157878,2124070,24043
3,1,3235252498,2140653,324148,1338,24043
3,2,807686448,535457,4293452028,2840996,24043
3,3,3209162740,2124116,2958355836,1958206,24043
1,1,3209157878,2124070,2959709402,1959144,24053
1,2,2959704540,1959098,3209162740,2124116,24053
2,1,3082496398,2039933,2127220114,1408325,24053
2,2,2145330774,1420132,2851188916,1887128,24053
2,3,2959709402,1959144,3209157878,2124070,24053
3,1,3236599690,2141544,324148,1338,24053
3,2,809035152,536349,4294799220,2841887,24053
3,3,3209162740,2124116,2959704540,1959098,24053
1,1,3209157878,2124070,2961056594,1960035,24063
1,2,2961051732,1959989,3209162740,2124116,24063
2,1,3083804278,2040798,2127220114,1408325,24063
2,2,2145330774,1420132,2853845500,1888885,24063
2,3,2961058106,1960036,3209157878,2124070,24063
3,1,3237948436,2142437,324190,1339,24063
3,2,810382386,537241,4296147966,2842780,24063
3,3,3209162740,2124116,2961051732,1959989,24063
1,1,3209157920,2124071,2962405340,1960928,24073
1,2,2962400478,1960882,3209162782,2124117,24073
3,1,3239297140,2143329,324190,1339,24073
3,2,811731132,538134,4297496712,2843673,24073
3,3,3209162782,2124117,2962400478,1960882,24073
2,1,3085112158,2041663,2127220114,1408325,24073
2,2,2145330816,1420133,2856500614,1890642,24073
2,3,2962405340,1960928,3209157920,2124071,24073
1,1,3209157920,2124071,2963754044,1961820,24083
1,2,2963749182,1961774,3209162782,2124117,24083
2,1,3086420080,2042529,2127220156,1408326,24083
2,2,2145330858,1420134,2859157240,1892400,24083
2,3,2963754044,1961820,3209157920,2124071,24083
3,1,3240644332,2144220,324190,1339,24083
3,2,813079836,539026,4298843904,2844564,24083
3,3,3209162782,2124117,2963749182,1961774,24083
1,1,3209157920,2124071,2965102748,1962712,24093
1,2,2965097886,1962666,3209162782,2124117,24093
2,1,3087729472,2043395,2127397060,1408443,24093
2,2,2145507762,1420251,2861815336,1894158,24093
2,3,2965102748,1962712,3209157920,2124071,24093
3,1,3241993036,2145112,324190,1339,24093
3,2,814428540,539918,4300192608,2845456,24093
3,3,3209162782,2124117,2965097886,1962666,24093
1,1,3209157962,2124072,2966449982,1963604,24103
1,2,2966445120,1963558,3209162824,2124118,24103
2,1,3089035882,2044260,2128745806,1409336,24103
2,2,2146856550,1421145,2864468980,1895915,24103
2,3,2966449982,1963604,3209157962,2124072,24103
3,1,3243341782,2146005,324232,1340,24103
3,2,815775816,540811,4301541396,2846350,24103
3,3,3209162824,2124118,2966445120,1963558,24103
1,1,3209157962,2124072,2967798686,1964496,24113
1,2,2967793824,1964450,3209162824,2124118,24113
2,1,3090339268,2045123,2130093040,1410228,24113
2,2,2148203784,1422037,2867121070,1897670,24113
2,3,2967798686,1964496,3209157962,2124072,24113
3,1,3244690486,2146897,324232,1340,24113
3,2,817124520,541703,4302890100,2847242,24113
3,3,3209162824,2124118,2967793824,1964450,24113
1,1,3209157962,2124072,2969147390,1965388,24123
1,2,2969142528,1965342,3209162824,2124118,24123
2,1,3091648660,2045989,2131441744,1411120,24123
2,2,2149552488,1422929,2869779166,1899428,24123
2,3,2969147390,1965388,3209157962,2124072,24123
3,1,3246037678,2147788,324232,1340,24123
3,2,818473224,542595,4304237292,2848133,24123
3,3,3209162824,2124118,2969142528,1965342,24123
1,1,3209158004,2124073,2970494624,1966280,24133
1,2,2970489762,1966234,3209162866,2124119,24133
2,1,3092959564,2046856,2132790448,1412012,24133
2,2,2150901234,1423822,2872438816,1901188,24133
2,3,2970496136,1966281,3209158004,2124073,24133
3,1,3247386382,2148680,324232,1340,24133
3,2,819820458,543487,4305586038,2849026,24133
3,3,3209162866,2124119,2970489762,1966234,24133
2,1,3094272064,2047726,2134139236,1412906,24143
2,2,2152250022,1424716,2875098508,1902949,24143
2,3,2971843328,1967172,3209158004,2124073,24143
3,1,3248735128,2149573,324274,1341,24143
3,2,821169204,544380,4306934784,2849919,24143
3,3,3209162866,2124119,2971838466,1967126,24143
1,1,3209158004,2124073,2971843328,1967172,24143
1,2,2971838466,1967126,3209162866,2124119,24143
1,1,3209158004,2124073,2973192032,1968064,24153
1,2,2973187170,1968018,3209162866,2124119,24153
3,1,3250082320,2150464,324344,1342,24153
3,2,822517908,545272,4308281976,2850810,24153
3,3,3209162866,2124119,2973187170,1968018,24153
2,1,3095582968,2048593,2135487940,1413798,24153
2,2,2153598726,1425608,2877758116,1904708,24153
2,3,2973192032,1968064,3209158004,2124073,24153
1,1,3209158046,2124074,2974540778,1968957,24163
1,2,2974535916,1968911,3209162908,2124120,24163
2,1,3096895384,2049461,2136835132,1414689,24163
2,2,2154945960,1426500,2880419278,1906469,24163
2,3,2974540778,1968957,3209158046,2124074,24163
3,1,3251431024,2151356,324344,1342,24163
3,2,823866654,546165,4309630722,2851703,24163
3,3,3209162908,2124120,2974535916,1968911,24163
2,1,3098206330,2050329,2138183878,1415582,24173
2,2,2156294706,1427393,2883077416,1908228,24173
2,3,2975887970,1969848,3209158046,2124074,24173
1,1,3209158046,2124074,2975887970,1969848,24173
1,2,2975883108,1969802,3209162908,2124120,24173
3,1,3252779770,2152249,324386,1343,24173
3,2,825213888,547057,4310979468,2852596,24173
3,3,3209162908,2124120,2975883108,1969802,24173
1,1,3209158046,2124074,2977236674,1970740,24183
1,2,2977231812,1970694,3209162908,2124120,24183
2,1,3099517234,2051196,2139532582,1416474,24183
2,2,2157643410,1428285,2885737024,1909987,24183
2,3,2977236674,1970740,3209158046,2124074,24183
3,1,3254128474,2153141,324386,1343,24183
3,2,826562592,547949,4312328172,2853488,24183
3,3,3209162908,2124120,2977231812,1970694,24183
1,1,3209158088,2124075,2978585420,1971633,24193
1,2,2978580558,1971587,3209162950,2124121,24193
2,1,3100828180,2052064,2140879816,1417366,24193
2,2,2158990686,1429178,2888396716,1911748,24193
2,3,2978585420,1971633,3209158088,2124075,24193
3,1,3255475666,2154032,324386,1343,24193
3,2,827911338,548842,4313675406,2854380,24193
3,3,3209162950,2124121,2978580558,1971587,24193
1,1,3209158088,2124075,2979932612,1972524,24203
1,2,2979927750,1972478,3209162950,2124121,24203
2,1,3102139084,2052931,2142228520,1418258,24203
2,2,2160339390,1430070,2891054812,1913506,24203
2,3,2979932612,1972524,3209158088,2124075,24203
3,1,3256824370,2154924,324386,1343,24203
3,2,829258530,549733,4315024110,2855272,24203
3,3,3209162950,2124121,2979927750,1972478,24203
1,1,3209158088,2124075,2981281316,1973416,24213
1,2,2981276454,1973370,3209162950,2124121,24213
2,1,3103451542,2053800,2143577266,1419151,24213
2,2,2161688136,1430963,2893715974,1915267,24213
2,3,2981281316,1973416,3209158088,2124075,24213
3,1,3258173116,2155817,324428,1344,24213
3,2,830607276,550626,4316372856,2856165,24213
3,3,3209162950,2124121,2981276454,1973370,24213
1,1,3209158130,2124076,2982630062,1974309,24223
1,2,2982625200,1974263,3209162992,2124122,24223
2,1,3104762446,2054667,2144924458,1420042,24223
2,2,2163035370,1431855,2896375624,1917027,24223
2,3,2982630062,1974309,3209158130,2124076,24223
3,1,3259520308,2156708,324428,1344,24223
3,2,831956022,551519,4317720090,2857057,24223
3,3,3209162992,2124122,2982625200,1974263,24223
1,1,3209158130,2124076,2983977254,1975200,24233
1,2,2983972392,1975154,3209162992,2124122,24233
2,1,3106073392,2055535,2146273204,1420935,24233
2,2,2164384116,1432748,2899033762,1918786,24233
2,3,2983977254,1975200,3209158130,2124076,24233
3,1,3260869012,2157600,324428,1344,24233
3,2,833303214,552410,4319068794,2857949,24233
3,3,3209162992,2124122,2983972392,1975154,24233
1,1,3209158130,2124076,2985325958,1976092,24243
1,2,2985321096,1976046,3209162992,2124122,24243
2,1,3107384338,2056403,2147621950,1421828,24243
2,2,2165732862,1433641,2901693412,1920546,24243
2,3,2985325958,1976092,3209158130,2124076,24243
3,1,3262217716,2158492,324428,1344,24243
3,2,834651918,553302,4320417498,2858841,24243
3,3,3209162992,2124122,2985321096,1976046,24243
1,1,3209158172,2124077,2986674704,1976985,24253
1,2,2986669842,1976939,3209163034,2124123,24253
2,1,3108695242,2057270,2148969142,1422719,24253
2,2,2167080096,1434533,2904353062,1922306,24253
2,3,2986674704,1976985,3209158172,2124077,24253
3,1,3263564950,2159384,324470,1345,24253
3,2,836000706,554196,4321764774,2859734,24253
3,3,3209163034,2124123,2986669842,1976939,24253
1,1,3209158172,2124077,2988357560,1978098,24263
1,2,2988352698,1978052,3209163034,2124123,24263
3,1,3264910630,2160274,325982,1346,24263
3,2,837350922,555089,4322776302,2860403,24263
3,3,3209163034,2124123,2988352698,1978052,24263
2,1,3110007658,2058138,2150317846,1423611,24263
2,2,2168428800,1435425,2907348334,1924287,24263
2,3,2988357560,1978098,3209158172,2124077,24263
1,1,3209158214,2124078,2991053498,1979882,24273
1,2,2991048636,1979836,3209163076,2124124,24273
2,1,3111318604,2059006,2151666592,1424504,24273
2,2,2169777588,1436319,2911355218,1926939,24273
2,3,2991053498,1979882,3209158214,2124078,24273
3,1,3266259418,2161168,326066,1348,24273
3,2,838698156,555981,4322776344,2860404,24273
3,3,3209163076,2124124,2991048636,1979836,24273
1,1,3209158256,2124079,2993750948,1981667,24283
1,2,2993746086,1981621,3209163118,2124125,24283
2,1,3112629550,2059874,2153015338,1425397,24283
2,2,2171126376,1437213,2915363614,1929592,24283
2,3,2993750948,1981667,3209158256,2124079,24283
3,1,3267608122,2162060,326066,1348,24283
3,2,840046902,556874,4322776386,2860405,24283
3,3,3209163118,2124125,2993746086,1981621,24283
1,1,3209158256,2124079,2996446844,1983450,24293
1,2,2996441982,1983404,3209163118,2124125,24293
2,1,3113941966,2060742,2154362530,1426288,24293
2,2,2172473568,1438104,2919371926,1932243,24293
2,3,2996446844,1983450,3209158256,2124079,24293
3,1,3268955314,2162951,326066,1348,24293
3,2,841395606,557766,4322776386,2860405,24293
3,3,3209163118,2124125,2996441982,1983404,24293
1,1,3209158298,2124080,2999142782,1985234,24303
1,2,2999137920,1985188,3209163160,2124126,24303
3,1,3270304060,2163844,326108,1349,24303
3,2,842742798,558657,4322776386,2860405,24303
3,3,3209163160,2124126,2999137920,1985188,24303
2,1,3115252870,2061609,2155711234,1427180,24303
2,2,2173822314,1438997,2923378768,1934894,24303
2,3,2999142782,1985234,3209158298,2124080,24303
1,1,3209158340,2124081,3001840232,1987019,24313
1,2,3001835370,1986973,3209163202,2124127,24313
3,1,3271652764,2164736,326108,1349,24313
3,2,844091544,559550,4322776428,2860406,24313
3,3,3209163202,2124127,3001835370,1986973,24313
2,1,3116563816,2062477,2157059980,1428073,24313
2,2,2175171102,1439891,2927387164,1937547,24313
2,3,3001840232,1987019,3209158340,2124081,24313
1,1,3209158340,2124081,3004536128,1988802,24323
1,2,3004531266,1988756,3209163202,2124127,24323
2,1,3117876274,2063346,2158407214,1428965,24323
2,2,2176518336,1440783,2931395518,1940199,24323
2,3,3004536128,1988802,3209158340,2124081,24323
3,1,3272999956,2165627,326108,1349,24323
3,2,845440248,560442,4322776428,2860406,24323
3,3,3209163202,2124127,3004531266,1988756,24323
2,1,3119188690,2064214,2159755918,1429857,24333
2,2,2177867040,1441675,2935405342,1942851,24333
2,3,3007233536,1990586,3209158340,2124081,24333
3,1,3274348660,2166519,326108,1349,24333
3,2,846788952,561334,4322776428,2860406,24333
3,3,3209163202,2124127,3007228674,1990540,24333
1,1,3209158340,2124081,3007233536,1990586,24333
1,2,3007228674,1990540,3209163202,2124127,24333
2,1,3120499636,2065082,2161104664,1430750,24343
2,2,2179215870,1442570,2939412268,1945504,24343
2,3,3009929516,1992371,3209158424,2124083,24343
3,1,3275697406,2167412,326150,1350,24343
3,2,848136186,562226,4322776470,2860407,24343
3,3,3209163286,2124129,3009924654,1992325,24343
1,1,3209158424,2124083,3009929516,1992371,24343
1,2,3009924654,1992325,3209163286,2124129,24343
1,1,3209158424,2124083,3012626924,1994155,24353
1,2,3012622062,1994109,3209163286,2124129,24353
2,1,3121807516,2065947,2162453368,1431642,24353
2,2,2180564574,1443462,2943417556,1948153,24353
2,3,3012626924,1994155,3209158424,2124083,24353
3,1,3277046110,2168304,326150,1350,24353
3,2,849484890,563118,4322776470,2860407,24353
3,3,3209163286,2124129,3012622062,1994109,24353
1,1,3209158466,2124084,3015322862,1995939,24363
1,2,3015318000,1995893,3209163328,2124130,24363
2,1,3123115396,2066812,2163800560,1432533,24363
2,2,2181911808,1444354,2947421374,1950802,24363
2,3,3015322862,1995939,3209158466,2124084,24363
3,1,3278393302,2169195,326150,1350,24363
3,2,850833636,564011,4322776512,2860408,24363
3,3,3209163328,2124130,3015318000,1995893,24363
1,1,3209158508,2124085,3018018800,1997723,24373
1,2,3018013938,1997677,3209163370,2124131,24373
2,1,3124423318,2067678,2165149306,1433426,24373
2,2,2183260596,1445248,2951425234,1953452,24373
2,3,3018018800,1997723,3209158508,2124085,24373
3,1,3279742048,2170088,326192,1351,24373
3,2,852180828,564902,4322776512,2860408,24373
3,3,3209163370,2124131,3018013938,1997677,24373
2,1,3125731240,2068544,2166498052,1434319,24383
2,2,2184609384,1446142,2955430606,1956103,24383
2,3,3020716250,1999508,3209158550,2124086,24383
3,1,3281090752,2170980,326192,1351,24383
3,2,853529574,565795,4322776554,2860409,24383
3,3,3209163412,2124132,3020711388,1999462,24383
1,1,3209158550,2124086,3020716250,1999508,24383
1,2,3020711388,1999462,3209163412,2124132,24383
1,1,3209158592,2124087,3023412188,2001292,24393
1,2,3023407326,2001246,3209163454,2124133,24393
2,1,3127037650,2069409,2167845286,1435211,24393
2,2,2185956660,1447035,2959432954,1958752,24393
2,3,3023412188,2001292,3209158592,2124087,24393
3,1,3282437986,2171872,326234,1352,24393
3,2,854878278,566687,4322776554,2860409,24393
3,3,3209163454,2124133,3023407326,2001246,24393
1,1,3209467040,2124291,3026108084,2003075,24403
1,2,3026103222,2003029,3209471902,2124337,24403
2,1,3128345530,2070274,2168882518,1435897,24403
2,2,2187302340,1447925,2963436730,1961400,24403
2,3,3026108084,2003075,3209467040,2124291,24403
3,1,3283786690,2172764,326234,1352,24403
3,2,856225470,567578,4323085002,2860613,24403
